"OrderID";"CustomerID";"SalespersonPersonID";"OrderDate";"InvoiceID";"InvoiceDate";"TotalDryItems";"TotalChillerItems";"TransactionDate";"AmountExcludingTax";"OutstandingBalance";"TransactionAmount";"CustomerName";"PhoneNumber"
"71633";"56";"7";"03/05/2016 00:00:00";"68658";"03/05/2016 00:00:00";"4";"0";"03/05/2016 00:00:00";"3,920.00";"0.00";"4,508.00";"Tailspin Toys (Royal City, WA)";"(206) 555-0100"
"71634";"1007";"14";"03/05/2016 00:00:00";"68659";"03/05/2016 00:00:00";"5";"0";"03/05/2016 00:00:00";"6,392.00";"0.00";"7,350.80";"Irma Berzina";"(458) 555-0100"
"71635";"952";"20";"03/05/2016 00:00:00";"68660";"03/05/2016 00:00:00";"5";"0";"03/05/2016 00:00:00";"977.50";"0.00";"1,124.13";"Chuan Wattanasin";"(217) 555-0100"
"71636";"441";"20";"03/05/2016 00:00:00";"68661";"03/05/2016 00:00:00";"4";"0";"03/05/2016 00:00:00";"2,985.00";"0.00";"3,432.75";"Wingtip Toys (Keosauqua, IA)";"(319) 555-0100"
"71637";"19";"20";"03/05/2016 00:00:00";"68662";"03/05/2016 00:00:00";"5";"0";"03/05/2016 00:00:00";"5,625.00";"0.00";"6,468.75";"Tailspin Toys (Lemeta, AK)";"(907) 555-0100"
"71638";"200";"2";"03/05/2016 00:00:00";"68663";"03/05/2016 00:00:00";"2";"0";"03/05/2016 00:00:00";"369.60";"0.00";"425.04";"Tailspin Toys (Tooele, UT)";"(385) 555-0100"
"71639";"48";"20";"03/05/2016 00:00:00";"68664";"03/05/2016 00:00:00";"5";"0";"03/05/2016 00:00:00";"5,813.40";"0.00";"6,685.41";"Tailspin Toys (Trentwood, WA)";"(206) 555-0100"
"71640";"198";"20";"03/05/2016 00:00:00";"68665";"03/05/2016 00:00:00";"5";"0";"03/05/2016 00:00:00";"683.80";"0.00";"786.37";"Tailspin Toys (Buell, MO)";"(314) 555-0100"
"71641";"71";"14";"03/05/2016 00:00:00";"68666";"03/05/2016 00:00:00";"3";"0";"03/05/2016 00:00:00";"1,290.00";"0.00";"1,483.50";"Tailspin Toys (Good Hart, MI)";"(231) 555-0100"
"71642";"33";"16";"03/05/2016 00:00:00";"68667";"03/05/2016 00:00:00";"1";"1";"03/05/2016 00:00:00";"1,087.20";"0.00";"1,198.08";"Tailspin Toys (Boyden Arbor, SC)";"(803) 555-0100"
"71643";"175";"2";"03/05/2016 00:00:00";"68668";"03/05/2016 00:00:00";"2";"0";"03/05/2016 00:00:00";"160.00";"0.00";"184.00";"Tailspin Toys (San Acacia, NM)";"(505) 555-0100"
"71644";"136";"16";"03/05/2016 00:00:00";"68669";"03/05/2016 00:00:00";"2";"0";"03/05/2016 00:00:00";"926.00";"0.00";"1,064.90";"Tailspin Toys (Mount Montgomery, NV)";"(702) 555-0100"
"71645";"427";"6";"03/05/2016 00:00:00";"68670";"03/05/2016 00:00:00";"2";"0";"03/05/2016 00:00:00";"259.60";"0.00";"298.54";"Wingtip Toys (Athol Springs, NY)";"(212) 555-0100"
"71646";"191";"3";"03/05/2016 00:00:00";"68671";"03/05/2016 00:00:00";"4";"0";"03/05/2016 00:00:00";"243.00";"0.00";"279.45";"Tailspin Toys (Orchard Hill, GA)";"(229) 555-0100"
"71647";"916";"20";"03/05/2016 00:00:00";"68672";"03/05/2016 00:00:00";"4";"0";"03/05/2016 00:00:00";"2,965.60";"0.00";"3,410.44";"Pinja Jantunen";"(308) 555-0100"
"71648";"423";"20";"03/05/2016 00:00:00";"68673";"03/05/2016 00:00:00";"2";"0";"03/05/2016 00:00:00";"2,277.00";"0.00";"2,618.55";"Wingtip Toys (Baldwin City, KS)";"(316) 555-0100"
"71649";"571";"2";"03/05/2016 00:00:00";"68674";"03/05/2016 00:00:00";"3";"0";"03/05/2016 00:00:00";"3,302.00";"0.00";"3,797.30";"Wingtip Toys (Pawlet, VT)";"(802) 555-0100"
"71650";"952";"14";"03/05/2016 00:00:00";"68675";"03/05/2016 00:00:00";"4";"0";"03/05/2016 00:00:00";"3,347.00";"0.00";"3,849.05";"Chuan Wattanasin";"(217) 555-0100"
"71651";"1013";"6";"03/05/2016 00:00:00";"68676";"03/05/2016 00:00:00";"2";"0";"03/05/2016 00:00:00";"2,144.00";"0.00";"2,465.60";"Annette  Hetu";"(405) 555-0100"
"71652";"199";"16";"03/05/2016 00:00:00";"68677";"03/05/2016 00:00:00";"5";"0";"03/05/2016 00:00:00";"3,239.00";"0.00";"3,724.85";"Tailspin Toys (Antonito, CO)";"(303) 555-0100"
"71653";"1051";"15";"03/05/2016 00:00:00";"68678";"03/05/2016 00:00:00";"3";"0";"03/05/2016 00:00:00";"713.00";"0.00";"819.95";"Sylvie Laramee";"(787) 555-0100"
"71654";"164";"13";"03/05/2016 00:00:00";"68679";"03/05/2016 00:00:00";"2";"0";"03/05/2016 00:00:00";"538.80";"0.00";"619.62";"Tailspin Toys (Rothsville, PA)";"(215) 555-0100"
"71655";"980";"16";"03/05/2016 00:00:00";"68680";"03/05/2016 00:00:00";"5";"0";"03/05/2016 00:00:00";"4,030.00";"0.00";"4,634.50";"Om Yadav";"(262) 555-0100"
"71656";"176";"13";"03/05/2016 00:00:00";"68681";"03/05/2016 00:00:00";"2";"0";"03/05/2016 00:00:00";"1,210.00";"0.00";"1,391.50";"Tailspin Toys (Malott, WA)";"(206) 555-0100"
"71657";"196";"8";"03/05/2016 00:00:00";"68682";"03/05/2016 00:00:00";"1";"1";"03/05/2016 00:00:00";"3,218.00";"0.00";"3,639.80";"Tailspin Toys (Howells, NE)";"(308) 555-0100"
"71658";"68";"16";"03/05/2016 00:00:00";"68683";"03/05/2016 00:00:00";"2";"0";"03/05/2016 00:00:00";"831.75";"0.00";"956.51";"Tailspin Toys (Gardere, LA)";"(225) 555-0100"
"71659";"857";"15";"03/05/2016 00:00:00";"68684";"03/05/2016 00:00:00";"3";"0";"03/05/2016 00:00:00";"384.00";"0.00";"441.60";"Clarissa Manfrin";"(210) 555-0100"
"71660";"408";"14";"03/05/2016 00:00:00";"68685";"03/05/2016 00:00:00";"3";"0";"03/05/2016 00:00:00";"4,909.00";"0.00";"5,645.35";"Wingtip Toys (Rockwall, TX)";"(210) 555-0100"
"69155";"119";"20";"25/03/2016 00:00:00";"68687";"04/05/2016 00:00:00";"1";"0";"04/05/2016 00:00:00";"1,080.00";"0.00";"1,242.00";"Tailspin Toys (Statenville, GA)";"(229) 555-0100"
"71399";"110";"2";"28/04/2016 00:00:00";"68688";"04/05/2016 00:00:00";"1";"0";"04/05/2016 00:00:00";"864.00";"0.00";"993.60";"Tailspin Toys (North Crows Nest, IN)";"(219) 555-0100"
"71504";"155";"16";"29/04/2016 00:00:00";"68689";"04/05/2016 00:00:00";"1";"0";"04/05/2016 00:00:00";"437.50";"0.00";"503.13";"Tailspin Toys (Arbor Vitae, WI)";"(262) 555-0100"
"71586";"462";"3";"02/05/2016 00:00:00";"68690";"04/05/2016 00:00:00";"1";"0";"04/05/2016 00:00:00";"355.20";"0.00";"408.48";"Wingtip Toys (Crossroads, NM)";"(505) 555-0100"
"71587";"916";"14";"02/05/2016 00:00:00";"68691";"04/05/2016 00:00:00";"1";"0";"04/05/2016 00:00:00";"648.00";"0.00";"745.20";"Pinja Jantunen";"(308) 555-0100"
"71671";"949";"2";"04/05/2016 00:00:00";"68692";"04/05/2016 00:00:00";"4";"1";"04/05/2016 00:00:00";"3,567.00";"0.00";"4,050.75";"Seo-yun Paik";"(210) 555-0100"
"71672";"881";"2";"04/05/2016 00:00:00";"68693";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"3,842.40";"0.00";"4,418.76";"Magdalena Michnova";"(907) 555-0100"
"71673";"439";"8";"04/05/2016 00:00:00";"68694";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"722.00";"0.00";"830.30";"Wingtip Toys (Cylon, WI)";"(262) 555-0100"
"71674";"479";"15";"04/05/2016 00:00:00";"68695";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"2,977.00";"0.00";"3,423.55";"Wingtip Toys (Mier, IN)";"(219) 555-0100"
"71675";"925";"13";"04/05/2016 00:00:00";"68696";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"2,222.00";"0.00";"2,555.30";"Can ozcan";"(215) 555-0100"
"71676";"466";"2";"04/05/2016 00:00:00";"68697";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"2,176.00";"0.00";"2,502.40";"Wingtip Toys (Lytle, TX)";"(210) 555-0100"
"71677";"101";"7";"04/05/2016 00:00:00";"68698";"04/05/2016 00:00:00";"4";"1";"04/05/2016 00:00:00";"3,098.60";"0.00";"3,532.61";"Tailspin Toys (Cundiyo, NM)";"(505) 555-0100"
"71678";"970";"7";"04/05/2016 00:00:00";"68699";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"3,992.10";"0.00";"4,590.92";"Isidora Urias";"(239) 555-0100"
"71679";"65";"7";"04/05/2016 00:00:00";"68700";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"5,212.25";"0.00";"5,994.09";"Tailspin Toys (North Cowden, TX)";"(210) 555-0100"
"71680";"477";"16";"04/05/2016 00:00:00";"68701";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"1,099.50";"0.00";"1,264.43";"Wingtip Toys (Glancy, MS)";"(228) 555-0100"
"71681";"1018";"16";"04/05/2016 00:00:00";"68702";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"786.40";"0.00";"904.36";"Nils Kaulins";"(406) 555-0100"
"71682";"154";"20";"04/05/2016 00:00:00";"68703";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"920.00";"0.00";"1,058.00";"Tailspin Toys (Eden Valley, MN)";"(218) 555-0100"
"71683";"429";"15";"04/05/2016 00:00:00";"68704";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"2,285.00";"0.00";"2,627.75";"Wingtip Toys (Lilbourn, MO)";"(314) 555-0100"
"71684";"7";"20";"04/05/2016 00:00:00";"68705";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"17,873.20";"0.00";"20,554.18";"Tailspin Toys (Frankewing, TN)";"(423) 555-0100"
"71685";"828";"2";"04/05/2016 00:00:00";"68706";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"1,896.00";"0.00";"2,180.40";"Sercan Celik";"(217) 555-0100"
"71686";"139";"15";"04/05/2016 00:00:00";"68707";"04/05/2016 00:00:00";"2";"1";"04/05/2016 00:00:00";"2,720.40";"0.00";"3,025.86";"Tailspin Toys (Hardeeville, SC)";"(803) 555-0100"
"71687";"600";"8";"04/05/2016 00:00:00";"68708";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"2,923.00";"0.00";"3,361.45";"Wingtip Toys (Caro, MI)";"(231) 555-0100"
"71688";"909";"20";"04/05/2016 00:00:00";"68709";"04/05/2016 00:00:00";"4";"1";"04/05/2016 00:00:00";"2,266.40";"0.00";"2,524.28";"Dena Glissen";"(316) 555-0100"
"71689";"165";"15";"04/05/2016 00:00:00";"68710";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"1,255.20";"0.00";"1,443.48";"Tailspin Toys (Topstone, CT)";"(203) 555-0100"
"71690";"965";"2";"04/05/2016 00:00:00";"68711";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"3,874.40";"0.00";"4,455.56";"Phoung Cu";"(208) 555-0100"
"71691";"431";"6";"04/05/2016 00:00:00";"68712";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"129.00";"0.00";"148.35";"Wingtip Toys (Rosa S?nchez, PR)";"(787) 555-0100"
"71692";"943";"15";"04/05/2016 00:00:00";"68713";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"2,610.00";"0.00";"3,001.50";"Drazenka Jelic";"(803) 555-0100"
"71693";"49";"15";"04/05/2016 00:00:00";"68714";"04/05/2016 00:00:00";"3";"1";"04/05/2016 00:00:00";"2,548.60";"0.00";"2,900.11";"Tailspin Toys (Muir, MI)";"(231) 555-0100"
"71694";"852";"13";"04/05/2016 00:00:00";"68715";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"1,172.50";"0.00";"1,348.38";"Bhagavaan Atluri";"(229) 555-0100"
"71695";"114";"13";"04/05/2016 00:00:00";"68716";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"343.00";"0.00";"394.45";"Tailspin Toys (Cherry Grove Beach, SC)";"(803) 555-0100"
"71696";"1011";"7";"04/05/2016 00:00:00";"68717";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"307.00";"0.00";"353.05";"Rajeev Sandhu";"(458) 555-0100"
"71697";"817";"8";"04/05/2016 00:00:00";"68718";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"1,480.20";"0.00";"1,702.23";"Agrita Kanepa";"(201) 555-0100"
"71698";"589";"16";"04/05/2016 00:00:00";"68719";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"3,013.00";"0.00";"3,464.95";"Wingtip Toys (Alcester, SD)";"(605) 555-0100"
"71699";"71";"3";"04/05/2016 00:00:00";"68720";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"3,066.75";"0.00";"3,526.76";"Tailspin Toys (Good Hart, MI)";"(231) 555-0100"
"71700";"86";"2";"04/05/2016 00:00:00";"68721";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"1,160.00";"0.00";"1,334.00";"Tailspin Toys (New Lexington, OH)";"(216) 555-0100"
"71701";"1040";"3";"04/05/2016 00:00:00";"68722";"04/05/2016 00:00:00";"4";"1";"04/05/2016 00:00:00";"4,048.00";"0.00";"4,629.10";"Damodar Shenoy";"(229) 555-0100"
"71702";"183";"8";"04/05/2016 00:00:00";"68723";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"1,615.50";"0.00";"1,857.83";"Tailspin Toys (Tierra Verde, FL)";"(239) 555-0100"
"71703";"198";"16";"04/05/2016 00:00:00";"68724";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"354.00";"0.00";"407.10";"Tailspin Toys (Buell, MO)";"(314) 555-0100"
"71704";"534";"15";"04/05/2016 00:00:00";"68725";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"5,489.00";"0.00";"6,312.35";"Wingtip Toys (Plaquemine, LA)";"(225) 555-0100"
"71705";"196";"6";"04/05/2016 00:00:00";"68726";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"592.50";"0.00";"681.38";"Tailspin Toys (Howells, NE)";"(308) 555-0100"
"71706";"894";"20";"04/05/2016 00:00:00";"68727";"04/05/2016 00:00:00";"4";"1";"04/05/2016 00:00:00";"3,736.40";"0.00";"4,225.04";"Gabriela Hernandes";"(239) 555-0100"
"71707";"828";"6";"04/05/2016 00:00:00";"68728";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"476.80";"0.00";"548.32";"Sercan Celik";"(217) 555-0100"
"71708";"928";"8";"04/05/2016 00:00:00";"68729";"04/05/2016 00:00:00";"4";"1";"04/05/2016 00:00:00";"2,508.20";"0.00";"2,874.17";"Arijit Bhuiyan";"(212) 555-0100"
"71709";"937";"2";"04/05/2016 00:00:00";"68730";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"2,235.60";"0.00";"2,570.94";"Manca Hrastovsek";"(205) 555-0100"
"71710";"112";"6";"04/05/2016 00:00:00";"68731";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"2,352.00";"0.00";"2,704.80";"Tailspin Toys (Sallyards, KS)";"(316) 555-0100"
"71711";"549";"15";"04/05/2016 00:00:00";"68732";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"2,624.40";"0.00";"3,018.06";"Wingtip Toys (Lake Ronkonkoma, NY)";"(212) 555-0100"
"71712";"548";"6";"04/05/2016 00:00:00";"68733";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"3,177.00";"0.00";"3,653.55";"Wingtip Toys (Indian Creek, IL)";"(217) 555-0100"
"71713";"834";"20";"04/05/2016 00:00:00";"68734";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"2,560.00";"0.00";"2,944.00";"Cong Hoa";"(212) 555-0100"
"71714";"120";"15";"04/05/2016 00:00:00";"68735";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"1,047.80";"0.00";"1,204.97";"Tailspin Toys (Bratenahl, OH)";"(216) 555-0100"
"71715";"567";"13";"04/05/2016 00:00:00";"68736";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"1,795.00";"0.00";"2,064.25";"Wingtip Toys (Jeromesville, OH)";"(216) 555-0100"
"71716";"1058";"20";"04/05/2016 00:00:00";"68737";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"10,868.00";"0.00";"12,498.20";"Jaroslav Fisar";"(215) 555-0100"
"71717";"26";"3";"04/05/2016 00:00:00";"68738";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"2,684.00";"0.00";"3,086.60";"Tailspin Toys (Hedrick, IA)";"(319) 555-0100"
"71718";"576";"2";"04/05/2016 00:00:00";"68739";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"2,408.00";"0.00";"2,769.20";"Wingtip Toys (Goodings Grove, IL)";"(217) 555-0100"
"71719";"834";"6";"04/05/2016 00:00:00";"68740";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"1,233.00";"0.00";"1,417.95";"Cong Hoa";"(212) 555-0100"
"71720";"1059";"7";"04/05/2016 00:00:00";"68741";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"540.80";"0.00";"621.92";"Jibek Juniskyzy";"(217) 555-0100"
"71721";"26";"13";"04/05/2016 00:00:00";"68742";"04/05/2016 00:00:00";"4";"1";"04/05/2016 00:00:00";"1,633.00";"0.00";"1,826.65";"Tailspin Toys (Hedrick, IA)";"(319) 555-0100"
"71722";"897";"20";"04/05/2016 00:00:00";"68743";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"946.00";"0.00";"1,087.90";"Allan Mannik";"(218) 555-0100"
"71723";"75";"13";"04/05/2016 00:00:00";"68744";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"3,204.80";"0.00";"3,685.52";"Tailspin Toys (Windsor Locks, CT)";"(203) 555-0100"
"71724";"481";"16";"04/05/2016 00:00:00";"68745";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"511.00";"0.00";"587.65";"Wingtip Toys (White Church, MO)";"(314) 555-0100"
"71725";"595";"20";"04/05/2016 00:00:00";"68746";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"1,683.00";"0.00";"1,935.45";"Wingtip Toys (Accomac, VA)";"(276) 555-0100"
"71726";"26";"16";"04/05/2016 00:00:00";"68747";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"2,974.20";"0.00";"3,420.33";"Tailspin Toys (Hedrick, IA)";"(319) 555-0100"
"71727";"402";"2";"04/05/2016 00:00:00";"68748";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"1,020.00";"0.00";"1,173.00";"Wingtip Toys (Black Lick, PA)";"(215) 555-0100"
"71728";"950";"13";"04/05/2016 00:00:00";"68749";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"4,462.40";"0.00";"5,131.76";"Emily Whittle";"(231) 555-0100"
"71729";"929";"6";"04/05/2016 00:00:00";"68750";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"6,749.00";"0.00";"7,761.35";"Vladimir Henzl";"(907) 555-0100"
"71730";"132";"6";"04/05/2016 00:00:00";"68751";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"800.00";"0.00";"920.00";"Tailspin Toys (Minidoka, ID)";"(208) 555-0100"
"71731";"47";"15";"04/05/2016 00:00:00";"68752";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"2,329.00";"0.00";"2,678.35";"Tailspin Toys (Lake Hughes, CA)";"(209) 555-0100"
"71732";"17";"16";"04/05/2016 00:00:00";"68753";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"996.80";"0.00";"1,146.32";"Tailspin Toys (East Fultonham, OH)";"(216) 555-0100"
"71733";"802";"20";"04/05/2016 00:00:00";"68754";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"1,592.00";"0.00";"1,830.80";"Cosmina Vlad";"(505) 555-0100"
"71734";"465";"6";"04/05/2016 00:00:00";"68755";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"3,007.00";"0.00";"3,458.05";"Wingtip Toys (Oologah, OK)";"(405) 555-0100"
"71735";"481";"3";"04/05/2016 00:00:00";"68756";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"389.00";"0.00";"447.35";"Wingtip Toys (White Church, MO)";"(314) 555-0100"
"71736";"50";"15";"04/05/2016 00:00:00";"68757";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"1,938.40";"0.00";"2,229.16";"Tailspin Toys (Hambleton, WV)";"(304) 555-0100"
"71737";"850";"2";"04/05/2016 00:00:00";"68758";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"3,820.00";"0.00";"4,393.00";"Daakshaayaani Sankaramanchi";"(319) 555-0100"
"71738";"1019";"6";"04/05/2016 00:00:00";"68759";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"773.00";"0.00";"888.95";"Dhanishta Pullela";"(304) 555-0100"
"71739";"593";"6";"04/05/2016 00:00:00";"68760";"04/05/2016 00:00:00";"3";"1";"04/05/2016 00:00:00";"11,978.00";"0.00";"13,687.70";"Wingtip Toys (Cuyamungue, NM)";"(505) 555-0100"
"71740";"201";"7";"04/05/2016 00:00:00";"68761";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"173.20";"0.00";"199.18";"Tailspin Toys (Skyway, WA)";"(206) 555-0100"
"71741";"874";"6";"04/05/2016 00:00:00";"68762";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"57.00";"0.00";"65.55";"Daniel Martensson";"(225) 555-0100"
"71742";"180";"16";"04/05/2016 00:00:00";"68763";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"3,939.80";"0.00";"4,530.77";"Tailspin Toys (Caselton, NV)";"(702) 555-0100"
"71743";"996";"14";"04/05/2016 00:00:00";"68764";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"390.25";"0.00";"448.79";"Laszlo Gardenier";"(215) 555-0100"
"71744";"901";"6";"04/05/2016 00:00:00";"68765";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"4,242.00";"0.00";"4,878.30";"Adrian Andreasson";"(217) 555-0100"
"71745";"419";"7";"04/05/2016 00:00:00";"68766";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"10,402.00";"0.00";"11,962.30";"Wingtip Toys (Compass Lake, FL)";"(239) 555-0100"
"71746";"452";"15";"04/05/2016 00:00:00";"68767";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"1,762.00";"0.00";"2,026.30";"Wingtip Toys (Lake Davis, CA)";"(209) 555-0100"
"71747";"437";"3";"04/05/2016 00:00:00";"68768";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"1,967.00";"0.00";"2,262.05";"Wingtip Toys (Cadogan, PA)";"(215) 555-0100"
"71748";"1001";"3";"04/05/2016 00:00:00";"68769";"04/05/2016 00:00:00";"1";"1";"04/05/2016 00:00:00";"1,020.80";"0.00";"1,132.88";"Dinh Mai";"(210) 555-0100"
"71749";"122";"14";"04/05/2016 00:00:00";"68770";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"140.00";"0.00";"161.01";"Tailspin Toys (McClave, CO)";"(303) 555-0100"
"71750";"921";"16";"04/05/2016 00:00:00";"68771";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"946.00";"0.00";"1,087.90";"Victoria Lacusta";"(212) 555-0100"
"71751";"840";"14";"04/05/2016 00:00:00";"68772";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"215.00";"0.00";"247.25";"Rodrigo Figueiredo";"(803) 555-0100"
"71752";"1014";"14";"04/05/2016 00:00:00";"68773";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"1,019.00";"0.00";"1,171.85";"Narendra Tickoo";"(803) 555-0100"
"71753";"159";"6";"04/05/2016 00:00:00";"68774";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"12,449.00";"0.00";"14,316.35";"Tailspin Toys (Saint Louis Park, MN)";"(218) 555-0100"
"71754";"819";"8";"04/05/2016 00:00:00";"68775";"04/05/2016 00:00:00";"2";"0";"04/05/2016 00:00:00";"386.00";"0.00";"443.90";"Santiago Vera";"(304) 555-0100"
"71755";"455";"3";"04/05/2016 00:00:00";"68776";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"2,840.00";"0.00";"3,266.00";"Wingtip Toys (Taft Heights, CA)";"(209) 555-0100"
"71756";"32";"3";"04/05/2016 00:00:00";"68777";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"4,025.90";"0.00";"4,629.79";"Tailspin Toys (Maypearl, TX)";"(210) 555-0100"
"71757";"191";"6";"04/05/2016 00:00:00";"68778";"04/05/2016 00:00:00";"5";"0";"04/05/2016 00:00:00";"2,957.40";"0.00";"3,401.01";"Tailspin Toys (Orchard Hill, GA)";"(229) 555-0100"
"71758";"564";"14";"04/05/2016 00:00:00";"68779";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"1,894.00";"0.00";"2,178.10";"Wingtip Toys (Tilleda, WI)";"(262) 555-0100"
"71759";"161";"14";"04/05/2016 00:00:00";"68780";"04/05/2016 00:00:00";"1";"1";"04/05/2016 00:00:00";"3,252.00";"0.00";"3,637.20";"Tailspin Toys (Aspen Park, CO)";"(303) 555-0100"
"71760";"555";"7";"04/05/2016 00:00:00";"68781";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"564.20";"0.00";"648.83";"Wingtip Toys (Liberty Grove, MD)";"(240) 555-0100"
"71761";"1009";"3";"04/05/2016 00:00:00";"68782";"04/05/2016 00:00:00";"2";"1";"04/05/2016 00:00:00";"2,791.00";"0.00";"3,122.65";"Bhagavateeprasaad Malladi";"(479) 555-0100"
"71762";"502";"15";"04/05/2016 00:00:00";"68783";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"968.65";"0.00";"1,113.95";"Wingtip Toys (Miesville, MN)";"(218) 555-0100"
"71763";"170";"15";"04/05/2016 00:00:00";"68784";"04/05/2016 00:00:00";"4";"0";"04/05/2016 00:00:00";"3,224.00";"0.00";"3,707.60";"Tailspin Toys (Eastchester, NY)";"(212) 555-0100"
"71764";"461";"16";"04/05/2016 00:00:00";"68785";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"212.00";"0.00";"243.80";"Wingtip Toys (Vair, TX)";"(210) 555-0100"
"71765";"588";"14";"04/05/2016 00:00:00";"68786";"04/05/2016 00:00:00";"3";"0";"04/05/2016 00:00:00";"4,670.00";"0.00";"5,370.50";"Wingtip Toys (Oak Point, TX)";"(210) 555-0100"
